0,2832466,2721638
1,2654195,2861167
1,2649422,2823335
0,2845471,2842709
0,2852492,2837573
0,2844186,2841549
1,2856406,2866359
1,2675504,2701229
1,2831036,2845543
0,2867293,2866735
1,2831451,2835372
0,2863870,2851881
1,2796138,2803746
0,2862623,2859440
1,2678086,2853207
1,2845196,2861121
1,2705175,2856491
1,2862136,2871829
1,2855059,2871911
0,2699393,2688641
1,2854707,2863253
0,2879405,2870754
0,2879444,2874030
1,2860337,2864865
1,3033943,3034496
1,2715788,2776407
0,2896221,2687771
0,2881008,2879328
1,2877101,2898794
1,2882923,2902844
1,2734329,2887824
0,2908570,2893963
1,2894200,2901159
1,2720803,2890369
0,2902383,2893755
1,2893696,2897806
1,2707288,2891890
1,2827150,2837316
1,2889351,2899372
1,2719667,2905404
1,2731916,2920691
0,2908080,2904740
0,2922702,2911045
1,2899423,2908924
1,2730495,2746976
1,2721879,2914817
1,2914762,2916379
1,2725174,2740900
1,2734457,2918367
1,3012901,3015706
1,2697251,2784352
1,2712693,2885400
0,2879216,2876476
0,2881212,2871178
1,2880423,2882542
0,2894425,2882442
0,2890613,2716673
1,2885422,2895946
1,2890910,2895184
0,2903538,2899655
1,2698992,2881245
0,2893137,2879293
1,2835978,2836313
0,2898596,2893608
1,2918106,2918987
1,2711988,2903488
0,2911237,2896804
0,2918239,2895224
1,2891663,2915632
0,2902798,2892715
1,2704251,2909645
1,2739854,2890049
0,2912241,2904771
0,2902826,2886684
1,3017279,3052080
0,2906190,2762847
1,2883481,2900148
1,2886195,2890524
0,2910280,2703446
1,2727796,2901449
0,2907442,2896209
1,2900319,2900661
1,2729090,2906160
1,2892517,2916605
1,2726916,2895367
0,2897782,2892186
0,2903758,2721194
1,2836810,2848026
0,2898738,2892417
1,2904626,2910384
0,2928297,2915498
1,2886560,2925358
1,2912263,2920330
0,2924039,2913565
0,2928863,2917637
1,2720950,2916694
1,2730355,2905631
1,2894772,2909064
1,2909007,2912462
1,3013545,3034307
1,2724214,2780310
1,2875597,2906817
0,2905950,2900905
1,2899474,2908766
0,2904406,2890017
1,2888159,2900790
1,2907866,2918891
0,2921028,2901687
0,2916399,2913708
1,2926366,2930848
1,2894960,2917246
0,2905720,2879946
1,2829932,2839360
0,2910212,2905379
1,2896289,2912790
1,2742911,2909777
0,2920282,2920069
1,2915501,2928112
0,2940816,2933387
1,2917209,2927310
1,2740165,2761810
0,2924835,2742694
0,2910038,2898111
0,2932354,2908051
1,3049746,3051554
0,2903866,2662617
1,2890780,2892813
