0,285325059,274520362
1,283618664,284457529
1,284344978,284970167
1,283918085,285774304
1,282747593,283414531
1,282236609,282439122
0,284482022,283130591
1,283547357,290620361
1,282905588,288975498
1,280028299,288309412
0,281027797,279350141
1,280506609,281857665
1,273526017,276993954
1,280063282,280760087
0,281864178,280819237
0,283804888,283139788
0,282855188,280143398
0,283601815,281973470
1,281424910,282679338
1,282734556,283717034
0,282653988,282105009
1,265656960,283812115
0,284407493,281995187
0,284399969,283328203
1,260398754,283224303
0,287829132,278696858
0,290129773,272363927
0,289633403,289414685
1,287271052,288714580
0,287918303,286009490
1,285994580,288338484
1,287875086,288970051
0,288779486,287194610
0,285814468,271024614
0,286910405,270100563
1,286681913,287795495
1,286170488,286330620
0,279173815,265322044
0,287436227,286684351
0,287330902,284266054
1,287996434,289169864
1,268554799,286123905
1,284081524,286472322
0,287521889,286900968
0,286915893,286357541
1,269175807,287424127
0,288589824,288527832
0,287945142,272067160
1,270406984,287282675
1,266576851,289089361
0,288897445,278212454
0,288251472,287765953
0,288214006,287819473
0,291113040,288698505
0,288516602,287484000
0,288723102,286350448
0,287496120,287286495
1,286702885,287437279
0,287179629,286537074
0,291221315,285218473
1,286409758,286635136
1,286015394,286276701
1,280500117,281826103
0,287077400,286811478
1,287007815,288817935
1,285863579,287700903
0,287217489,286802332
0,287890435,286153763
1,270806966,287741172
1,285539712,286797556
1,286560511,287722890
0,289584491,288942992
1,287232842,287466560
0,287968930,286264657
1,259625049,270712179
0,289948829,278178490
0,291682555,290384674
0,291859590,290522997
0,290473502,273641839
1,289170558,289487035
1,286852177,292413408
1,286455454,288953064
1,287044724,287426093
1,287262524,287728960
0,289451554,288974093
0,287702205,287549026
1,270123411,286154467
1,280666750,281918723
0,288173626,286866218
0,286861134,286847533
1,285626018,285714082
0,287129685,284904153
1,270016876,289553299
1,269846778,290164829
1,286052848,288541269
1,287630487,289970240
0,290171121,271231410
0,289913937,288721623
1,272683059,289954034
1,257829355,289085316
1,308801451,342135159
1,291574022,292730135
1,290298061,290441387
0,291751404,289967248
1,288968821,289614031
1,289306602,291457360
0,290157753,290129837
0,289369783,289096499
1,288878178,290432633
1,287662468,288073825
1,289357439,289360244
0,290842170,289696014
1,281302774,284893468
1,288158854,288912813
0,289679198,287574478
0,287156457,284880717
0,290144639,288320285
0,288756684,288593670
0,290580069,288926946
1,287649502,289245744
0,290614133,289517036
1,287874798,290031585
0,288271697,286112492
0,290278005,288526922
1,262446265,291010046
1,302886192,322192981
0,291455863,291053081
0,293274072,290546605
0,292876876,290665336
1,288967618,289604818
1,289579024,289681008
0,289046085,288551138
1,271176611,287512023
0,289967419,289650644
1,287417858,290305400
1,287777718,289695226
0,289492901,289398607
1,281606131,283166722
1,286645710,289234259
1,288434911,290000891
1,289913323,290144582
1,287277328,288172746
1,288292098,288868742
