0,2838210,2736810
1,2827659,2865743
1,2650767,2825225
1,2837197,2843088
0,2853809,2833423
1,2830267,2841153
1,2842792,2854552
1,2842126,2860410
1,2818083,2832413
0,2863234,2854277
0,2893323,2816869
0,2851977,2844643
1,2790688,2803581
0,2849358,2844956
1,2843916,2846618
1,2665709,2845594
0,2861864,2844808
1,2853414,2864776
1,2849014,2867567
0,2862240,2851187
0,2853566,2847881
0,2867983,2856056
0,2876123,2869209
1,2687561,2863280
1,3024812,3024812
0,2887984,2775902
0,2888314,2866738
0,2886478,2864623
1,2870720,2892593
1,2890775,2896886
0,2905522,2876809
0,2899919,2893492
1,2891989,2893815
0,2896471,2877489
0,2900612,2889210
1,2885626,2890717
1,2878774,2891693
1,2816108,2824356
1,2872936,2883016
1,2883008,2890855
1,2866490,2880576
0,2903969,2900512
0,2911623,2900922
1,2889450,2899442
1,2882218,2919016
1,2895997,2904801
0,2905521,2737617
1,2892734,2903450
1,2897723,2912354
1,3010510,3018757
0,2878016,2773857
0,2890245,2885906
0,2875338,2875152
0,2882271,2877106
1,2876745,2882951
0,2886597,2882243
1,2881792,2895229
1,2879989,2919999
1,2879155,2885698
0,2932468,2898807
0,2875568,2874982
0,2885754,2874374
1,2830265,2838590
0,2890195,2889111
1,2913889,2916013
1,2890533,2936990
0,2908162,2890966
0,2912039,2891460
1,2879937,2907033
0,2895569,2881067
1,2878438,2901404
0,2901619,2886757
0,2911869,2896218
0,2895412,2885364
1,3013997,3044874
0,2893224,2772514
1,2878856,2900641
1,2885082,2889431
0,2899863,2896272
1,2886674,2893949
0,2905177,2900874
1,2888448,2892268
1,2890766,2901677
1,2716310,2904400
1,2729985,2889688
1,2890265,2890913
1,2897764,2907190
0,2839136,2838313
0,2888039,2886196
1,2895905,2905312
0,2918821,2909382
1,2883762,2924068
1,2891935,2907394
0,2917877,2903186
0,2921651,2913275
1,2888903,2915559
1,2892455,2907960
1,2703285,2906150
0,2905691,2904317
1,3010570,3031678
0,2904901,2762437
1,2886559,2908430
0,2911107,2891441
1,2893058,2901787
0,2899844,2890778
1,2890966,2901766
1,2902403,2914392
0,2921178,2894673
0,2916697,2912868
0,2923420,2898200
1,2714713,2917313
0,2902751,2883685
1,2826505,2833394
0,2909168,2909053
1,2893103,2910622
0,2914698,2905538
0,2918205,2912645
1,2913067,2926321
0,2941678,2929548
1,2916218,2925767
1,2904268,2920290
0,2917845,2913596
0,2910810,2898187
0,2928359,2903011
1,3046849,3046869
0,2898567,2779894
0,2903384,2891350
0,2894362,2894337
1,2883585,2899150
0,2915536,2890323
1,2901556,2912842
1,2911107,2913885
1,2911957,2914922
1,2735223,2896831
1,2907431,2928264
1,2887777,2908113
1,2887872,2898800
1,2833303,2862067
1,2918173,2921161
0,2910107,2904653
1,2897087,2907919
1,2898423,2899783
0,2927401,2915890
0,2920129,2916078
0,2927023,2916424
0,2910616,2903554
1,2903517,2926628
1,2916154,2925649
1,2752152,2935125
1,2998023,3033353
0,2892622,2810923
1,2911401,2932688
0,2936342,2919214
1,2911709,2914306
0,2924815,2917977
0,2921603,2917301
0,2913930,2912690
1,2918156,2924590
0,2926141,2921071
1,2749320,2930855
1,2897183,2922227
1,2916590,2919030
1,2824476,2855324
0,2937190,2911743
0,2946355,2939523
1,2905271,2921023
0,2931956,2931565
0,2919255,2918519
0,2946546,2928463
1,2935818,2937499
0,2930971,2928125
0,2955315,2935042
0,2940009,2929039
1,2936594,2937998
1,3034154,3034154
0,2863138,2760837
0,2863719,2862111
0,2894340,2872971
1,2867662,2870156
1,2881734,2889042
0,2877902,2861355
0,2894049,2878310
1,2881452,2885490
1,2688909,2886384
0,2883250,2879918
0,2880039,2879661
1,2877848,2889502
1,2802696,2820145
1,2874291,2889264
1,2872677,2884179
0,2891637,2878047
0,2892803,2889127
1,2890084,2904895
0,2892674,2889454
0,2890330,2865799
1,2717716,2907569
1,2880841,2884604
1,2890119,2897275
0,2895389,2893085
1,3030780,3031565
0,2886007,2764911
1,2881859,2901271
0,2904619,2883901
1,2900007,2914459
1,2893320,2897396
1,2888095,2897440
1,2900555,2909185
1,2892556,2928965
0,2918340,2900891
0,2905377,2890910
1,2886081,2896810
1,2885597,2900962
1,2821156,2850111
1,2915911,2923388
0,2921477,2909450
0,2925871,2923674
0,2925009,2894962
0,2901129,2889845
0,2908514,2905956
0,2920868,2906027
0,2922496,2908023
1,2705914,2889605
0,2897143,2864910
0,2929337,2913771
1,3004023,3010941
0,2896675,2788403
1,2896876,2900252
0,2922127,2912076
1,2886837,2895019
1,2914076,2918662
1,2902878,2917274
1,2911690,2928929
1,2900077,2902317
1,2591623,2889224
0,2890192,2608486
1,2890742,2909171
0,2921899,2902711
1,2826256,2864576
1,2598444,2897838
1,2724390,2929888
1,2865155,2915691
0,2940502,2876649
1,2924237,2925833
0,2936780,2924494
1,2914169,2927734
1,2904944,2915441
1,2898095,2916236
0,2936915,2926529
1,2747124,2925633
1,3010995,3024271
0,2884022,2773615
1,2702142,2870079
0,2899921,2887296
1,2876926,2876926
1,2865910,2902692
0,2897525,2887616
0,2837768,2736538
1,2827363,2865192
1,2650449,2823588
1,2836739,2842465
0,2853022,2833455
1,2830269,2839993
1,2841896,2854090
1,2841561,2860381
1,2817942,2831874
0,2862613,2854051
0,2892893,2816485
0,2850886,2844087
1,2790042,2803666
0,2849251,2844851
1,2843590,2846747
1,2664941,2845184
